age,gender,country,daily_usage_hours,primary_platform,num_platforms_used,purpose,avg_session_minutes,night_usage,mental_health_score,addiction_level,screen_time_before_sleep
22,Female,Canada,3.013180176925657,YouTube,3,Socializing,13.812521755330929,0,6.50046527967071,Medium,39.47292093796493
16,Female,Canada,3.6535729435229896,Snapchat,1,Entertainment,22.243051500914508,0,6.429308048561652,Medium,29.31269740583867
17,Female,India,1.279372497913401,YouTube,4,Entertainment,20.569941661754346,1,8.852547924801476,Low,43.1348716839074
22,Male,India,3.325769215518246,Instagram,3,Entertainment,22.741448374807064,1,7.578607485358576,Medium,43.34015725451979
26,Male,Germany,3.005375279094545,YouTube,2,Entertainment,40.62406257602268,1,9.267251707662712,Medium,1.0773109939520111
27,Male,USA,2.0560942061064145,Snapchat,5,Entertainment,34.494477815436696,1,10.0,Low,49.95169236079261
17,Female,India,5.61976391192329,TikTok,2,News,7.407721849415271,1,6.047260883927507,High,42.36258904927631
25,Female,India,3.588108629930636,YouTube,1,Entertainment,21.64000777783064,1,6.07678532208234,Medium,50.30483970898327
24,Female,India,3.874493991407627,YouTube,1,Entertainment,19.224819393611263,1,8.607309374424574,Medium,44.94532847408529
26,Female,Canada,4.90704524106059,YouTube,4,Socializing,24.70992462693586,0,5.092626301732389,Medium,8.16960432240862
21,Male,Canada,2.7867146138073133,Twitter,3,Entertainment,10.549535239430568,0,6.766403402265757,Medium,61.82936639198097
18,Female,Brazil,3.728651331219908,YouTube,3,Socializing,17.917439532635463,1,7.157143674226597,Medium,73.64955358749248
25,Male,UK,4.535514101998747,YouTube,4,Socializing,13.418454158740923,0,6.25737494643956,Medium,67.96645139761397
27,Female,Germany,5.286231714145787,Twitter,4,Entertainment,31.36393092234355,1,4.903234295054461,High,40.98115251596742
20,Male,India,6.29664245925258,YouTube,1,Entertainment,8.790393829038639,1,6.153259915949947,High,40.81169057464337
27,Female,Germany,4.551296257089204,Snapchat,5,Entertainment,24.444074467606374,0,6.407550381416257,Medium,11.522942106478853
13,Female,USA,4.022194637477892,TikTok,3,Socializing,27.61920971401476,0,5.574013183285637,Medium,38.98459087538298
17,Female,India,7.362838793524791,Instagram,2,Education,27.92842627682738,0,4.694457007038865,High,33.82678889822722
26,Female,India,3.322524879687609,Twitter,4,Education,7.886462816673031,1,6.297328419769883,Medium,38.573102714473336
26,Male,India,5.14855774540313,YouTube,1,Socializing,34.27496353068696,0,7.094404777099609,High,0.0767321968016432
21,Male,India,3.4473803897964306,TikTok,2,Entertainment,29.94225671913645,0,7.8684950997472605,Medium,27.07710795682449
26,Female,India,3.012820100926309,Instagram,2,Entertainment,17.153127924173504,1,7.876751944460797,Medium,43.713028934793456
15,Male,India,3.7839610405990234,Instagram,4,Entertainment,5.202622560394673,0,7.821730152171451,Medium,56.41545626610812
25,Female,India,2.765376722958037,TikTok,3,Education,28.49677603179064,1,8.903232852356847,Medium,41.42706663359482
17,Female,India,3.586901478932716,TikTok,3,Entertainment,12.390459358340385,0,7.615777254566677,Medium,8.543298127515303
21,Male,India,1.3234547782557922,TikTok,4,Socializing,29.848227570531165,0,9.589339280164072,Low,40.84146964823646
18,Female,Brazil,2.742958745925896,Instagram,2,Education,25.09272945040297,1,7.079957191846871,Medium,48.45390833405196
13,Female,Germany,1.689354250430116,YouTube,5,News,22.503312288163418,0,6.42917118615515,Low,41.3190062390386
22,Female,Brazil,3.7737718557601294,YouTube,1,Entertainment,15.889547831789889,0,6.689536796703002,Medium,9.169058280026618
14,Male,Canada,3.446908654938274,Instagram,4,Education,11.834299792989167,0,7.927346859424128,Medium,61.11943066060134
23,Male,India,5.443684869771627,YouTube,2,Socializing,14.711084115004706,1,4.931560496764427,High,12.92415151118056
23,Female,Brazil,1.4330810019131266,TikTok,2,Education,8.362659359982882,1,9.84624956857255,Low,64.41083439036792
17,Female,UK,3.29327705968914,Twitter,1,Content Creation,41.63367955381569,1,5.866658648626544,Medium,36.016205144328914
16,Other,USA,1.870543288622688,Instagram,5,Entertainment,16.369909993804356,1,8.705783921489164,Low,9.08768230951953
14,Male,India,0.7160166875805514,YouTube,2,Entertainment,21.44624237547819,1,9.750233748415573,Low,27.289408188822268
27,Male,Germany,1.8197626335727852,YouTube,4,Socializing,33.351853187642774,1,7.029733090631958,Low,26.60809232963725
17,Female,Germany,3.8118716181231007,Instagram,5,Entertainment,48.2707554899643,1,7.121203329592987,Medium,48.547615633678646
25,Male,USA,3.4649711528999823,YouTube,5,Socializing,33.229894317414754,1,7.54631274656029,Medium,37.409161883742605
21,Female,India,0.5,Instagram,2,Entertainment,9.847834737015448,0,10.0,Low,27.12745019883375
19,Male,Germany,4.12767288426422,YouTube,2,Socializing,26.991567944420837,0,5.48233410834289,Medium,30.196285175778836
22,Male,India,4.549008126575908,YouTube,2,Education,22.12203992852895,0,6.45927412201639,Medium,21.59373231364279
24,Male,Germany,3.3872015251335714,YouTube,2,Entertainment,23.913327732159114,1,7.026751241257306,Medium,52.3833277930194
19,Male,Germany,3.3403157479128565,TikTok,4,Entertainment,16.446890782567795,1,9.06519837417875,Medium,28.29550282186568
27,Male,USA,5.510519499299897,Twitter,3,Education,27.644369602826163,0,6.2722399348734745,High,51.53330199858223
18,Female,Germany,3.409489041045957,YouTube,3,Entertainment,22.888442564626565,1,7.078325630704964,Medium,24.455547598701248
18,Other,India,6.208958641312156,TikTok,4,Socializing,35.03252012803666,1,6.980422913745149,High,27.866689343573626
21,Female,USA,2.524037667264875,YouTube,2,Entertainment,41.00509638858838,0,7.562636016762797,Medium,69.52465806788166
13,Female,India,5.0976775366292575,Instagram,4,Socializing,23.390630545607934,0,3.8194677554205896,High,0.0
25,Female,UK,2.514489728060654,Instagram,1,Entertainment,28.739360926122263,0,9.046330120435789,Medium,48.6539982410317
21,Male,Canada,5.422390322826461,Instagram,1,News,51.14193925449152,1,5.683727412265324,High,48.32502964709974
14,Male,Canada,2.2393234719226776,Twitter,4,Education,20.729912132616867,1,10.0,Low,22.67868471434324
26,Female,USA,2.6773937335599944,Instagram,2,Socializing,22.685026838524607,0,7.14616098475156,Medium,43.86514826500832
14,Male,USA,0.5730084139833451,Instagram,1,Socializing,33.238730226731285,1,7.415070443427552,Low,39.76623338038097
18,Male,Brazil,3.238624796456423,Instagram,2,News,20.75000849872944,0,7.591119601329998,Medium,9.759781127919052
21,Male,UK,4.436817378066449,Instagram,4,Socializing,11.322598725792258,1,6.521624565300915,Medium,34.04803236850569
24,Male,USA,1.3318688908235097,TikTok,2,News,34.40655525150916,0,8.675119258878278,Low,33.11488673341114
24,Female,Canada,4.608476932608777,Instagram,5,Content Creation,17.88158329706569,1,5.607738510251262,Medium,30.3407395178772
19,Other,Brazil,5.394766876366826,Instagram,5,Education,8.501270854459094,0,5.552317632941044,High,42.626082865448325
13,Male,USA,4.403643222978521,TikTok,4,Socializing,15.489211651681158,1,6.011927194420686,Medium,69.8748233837653
16,Female,India,4.088190217457279,Instagram,3,Entertainment,33.24459269817058,0,5.100764954221807,Medium,27.779607763978422
20,Male,India,3.3771906551656983,Instagram,3,Education,5.0,0,7.914420142192784,Medium,19.920748712648034
16,Female,Germany,4.261946722307625,YouTube,2,Entertainment,21.95591098205816,0,6.413082378261845,Medium,66.87094957907362
19,Female,USA,2.979217925978236,Twitter,5,Socializing,31.216154420128586,0,5.33394670641429,Medium,67.31498858647156
26,Female,Germany,1.9130580841776608,TikTok,3,Education,27.38594119065742,0,9.437165393700012,Low,28.139281496186427
19,Female,Brazil,3.5086921282985224,Instagram,2,Entertainment,43.95468835030353,1,8.165774391952318,Medium,51.21676342710889
20,Male,India,5.444808748524901,TikTok,1,News,14.748636286766876,1,7.038698162145188,High,35.551103460046065
21,Male,Australia,2.2716755552276,TikTok,2,Education,28.57853830616004,1,9.090459912351866,Low,0.0
22,Female,UK,7.06587570357209,TikTok,1,Entertainment,7.632254334852021,0,3.3002417119918013,High,40.59803556567926
23,Female,India,5.169928668883207,YouTube,5,Entertainment,31.573463167456666,1,6.1354889861720645,High,26.10408577141525
16,Male,UK,5.062331586772652,YouTube,5,Socializing,32.679996881486765,0,6.449217246910579,High,20.282435371825724
17,Male,Brazil,3.2687955752412075,Twitter,1,Socializing,18.93149758214464,1,7.220894805740954,Medium,16.8448770974588
24,Female,Brazil,5.328109842804305,TikTok,3,Content Creation,21.08515812349021,1,4.80542418389429,High,45.4927553074334
25,Female,India,4.401492912178163,TikTok,3,Socializing,21.603926936605696,0,4.94444850258867,Medium,9.766409606919716
21,Male,USA,2.409827476739996,Snapchat,5,Socializing,33.28547100353297,0,8.803947524423295,Low,0.0
16,Male,USA,4.862160864508276,TikTok,3,News,24.34812143698157,1,4.402662379297112,Medium,50.25912996681896
15,Male,USA,4.473699713715642,Twitter,5,Entertainment,14.653914840600397,0,6.123815837152744,Medium,52.319196220469024
23,Male,India,2.8584209123924667,Snapchat,5,Content Creation,23.110818890729064,0,7.416311876811327,Medium,22.84412850542724
14,Male,India,4.586179152000394,YouTube,4,Entertainment,8.20456790867756,0,6.019509885106738,Medium,31.6748868450064
26,Male,UK,3.064570742748593,YouTube,4,News,29.505419097673,1,6.969455094845176,Medium,1.7678223938552406
25,Male,UK,0.5,TikTok,4,Entertainment,20.81524300475532,0,9.735044998603186,Low,4.674325980969307
19,Male,USA,2.0774329200373454,Instagram,3,Content Creation,46.57909555067028,0,9.700908371045635,Low,14.90222841077669
14,Female,UK,1.8657881865869488,Instagram,2,Content Creation,35.28174207167663,1,8.446167713019912,Low,0.0
22,Male,USA,2.974896150008844,YouTube,3,Education,28.50502558764937,1,8.685675537494658,Medium,24.166743706559075
16,Male,Canada,3.2333833253425914,TikTok,1,Entertainment,15.447611035192889,0,6.623378681921345,Medium,91.42808296650566
15,Other,India,2.6005601058746515,Instagram,4,Socializing,25.84240248275223,1,8.412243419323726,Medium,75.67792062334357
13,Female,USA,4.762748321522906,Instagram,2,Entertainment,25.223219403998343,0,5.642236448598252,Medium,70.95325173839008
27,Female,Germany,2.9908861639595936,YouTube,5,Entertainment,31.90218459853231,1,9.1241888346476,Medium,37.11004653488947
18,Female,UK,2.6643281858205654,Twitter,4,Socializing,12.727448932324076,0,8.075519427377655,Medium,40.89453195526403
21,Female,USA,2.271160373234542,Twitter,5,Entertainment,27.35352003135476,1,7.283583311579271,Low,41.39493174115587
13,Female,USA,0.8891915086525635,YouTube,1,Socializing,23.774581784855645,0,9.192059562147358,Low,0.0
14,Male,USA,5.947279663137381,TikTok,2,Entertainment,20.376130629170635,1,5.861285913716913,High,70.5127421806368
18,Male,India,4.126935012736176,YouTube,2,Content Creation,34.94550807350001,1,7.456541006728962,Medium,49.853751455469
18,Female,UK,2.356000304344925,Snapchat,1,Socializing,28.81146461329277,1,7.579798094385731,Low,33.14959080498284
23,Male,USA,3.9646563490600975,Instagram,3,News,30.35668818404296,1,5.522728716119208,Medium,38.28876769788676
14,Male,India,2.644513138721491,TikTok,2,Content Creation,20.72013054261954,0,8.217838143052667,Medium,24.392873754894254
13,Male,UK,1.3876326590589052,Instagram,4,News,27.924998673047465,0,8.33544560444745,Low,41.26609879127747
26,Male,India,3.587198328998724,YouTube,3,Socializing,47.16768621100468,1,7.728370080978552,Medium,43.90064302656084
14,Male,Brazil,4.646066921125558,Instagram,4,Education,17.02857244177826,0,6.703316984962787,Medium,48.1487090344274
14,Male,UK,5.2574469479223085,Snapchat,3,Education,15.089580838534824,1,5.8028896949194175,High,50.00730064587324
19,Other,Brazil,4.382434604821645,Instagram,1,News,19.84005109685043,0,6.425509167617106,Medium,28.013524311422756
23,Female,Brazil,3.109113018363689,TikTok,4,Education,37.71076665242461,0,8.015126904652755,Medium,30.121211307997854
26,Female,India,4.348231994152243,Instagram,4,Entertainment,24.36788983967041,0,6.432434776122144,Medium,42.34848723490625
21,Male,India,1.9710649845515449,Instagram,3,Entertainment,24.279045647492545,0,9.72141276510033,Low,21.57797329481392
23,Female,USA,4.228183377252752,Instagram,2,Entertainment,20.42705276047034,1,6.534293761637155,Medium,61.39014607759151
21,Female,India,4.951135969946175,YouTube,2,Education,16.949750714965344,1,6.484462098878301,Medium,8.534953123574024
13,Male,Brazil,2.1892536528962667,YouTube,5,Entertainment,13.126802406083296,0,9.037366973459982,Low,51.549653815297965
13,Male,Australia,3.323590615610781,TikTok,2,Entertainment,43.6139940889025,1,7.489795378818417,Medium,42.05187418542339
14,Female,UK,2.684234361912339,TikTok,2,Entertainment,23.67291011072876,0,8.221306822642699,Medium,17.6823388488282
19,Male,USA,1.0908686675916544,Instagram,1,Entertainment,42.2784155880346,1,9.801404650223732,Low,32.41015324395709
27,Female,Brazil,2.2388513724304087,Instagram,3,News,13.234494114096911,0,9.773833180341342,Low,11.400141156503537
27,Male,USA,4.737172117903008,Instagram,5,Entertainment,12.438641678173257,1,3.479547615899562,Medium,29.90278208074724
26,Female,India,3.3658451118718062,Instagram,2,Entertainment,29.778560494978464,1,6.519001870955031,Medium,58.11448990584833
23,Male,India,1.0973199112621268,Snapchat,1,Content Creation,27.859890720714613,1,7.339379919706314,Low,49.96769240255455
23,Female,India,6.374866763428516,Twitter,1,Entertainment,24.374036210953456,1,4.491597053148992,High,41.89666203714544
27,Male,Germany,5.827474784329926,YouTube,3,Education,22.98838052546782,1,4.38645239341786,High,66.37658338717208
23,Male,Germany,3.072188342152235,YouTube,3,Education,14.82926417496724,1,7.113803303522146,Medium,20.791180576387937
27,Male,India,6.162332005386755,TikTok,5,Entertainment,18.181982504512757,0,6.094420682566533,High,62.23222485541047
25,Male,India,1.977012132419652,TikTok,5,Socializing,35.117486335662505,1,7.810277952077931,Low,43.68850291574132
27,Female,Germany,4.229656784887091,TikTok,5,Entertainment,22.96171649366637,1,5.906830465301593,Medium,50.738579265980185
21,Other,India,5.263745330435191,Twitter,1,Socializing,17.563146702294045,1,6.773294953654845,High,33.40427342798718
24,Female,India,1.4088554901323045,TikTok,5,News,30.91133611427873,1,9.11981610195705,Low,26.38439808800054
14,Male,India,4.099860069774668,TikTok,1,Socializing,31.445049086830227,1,7.294191860265963,Medium,41.38458848365902
16,Male,Canada,6.01431943144712,Twitter,5,Entertainment,15.862364997098224,1,6.492371817923965,High,42.1862663589818
22,Female,Germany,1.947935012602923,Snapchat,5,Entertainment,26.31732099862055,1,8.735661250180822,Low,36.104985210625664
26,Male,Germany,4.818795290940929,Instagram,1,Education,36.72282071685054,1,4.623953736290218,Medium,48.9012370783585
19,Female,India,1.316727652025128,Twitter,3,News,16.214928871260597,1,9.234291401648209,Low,23.99742107270263
18,Male,Australia,5.175158821248531,TikTok,2,News,25.01630182552735,0,5.225427007733261,High,54.78998967897732
22,Male,India,1.9229124571224496,TikTok,4,Education,21.625356146144263,0,8.203206960413281,Low,76.62155237439578
16,Male,USA,4.431609530328228,YouTube,4,Entertainment,24.3489983604959,1,7.310991851305334,Medium,65.30848563299062
19,Male,India,2.633027710150052,YouTube,4,Entertainment,18.925614506530817,1,9.403683483114971,Medium,31.004623738431675
24,Female,USA,4.205036804099239,Instagram,1,Entertainment,26.5428072070433,1,6.066691311325398,Medium,14.241619897891772
18,Male,Australia,3.3869524891502016,Instagram,4,Socializing,34.56639258078754,1,6.545637154929824,Medium,28.10989752749797
17,Male,USA,2.2082573995436863,YouTube,1,Education,46.63425210172555,0,10.0,Low,56.92270533582085
22,Male,India,4.797186853552001,YouTube,3,Socializing,33.38585392335345,1,6.4780964858455565,Medium,45.50942829957239
13,Female,India,0.7581653774310175,Snapchat,4,Socializing,36.19362016069621,0,10.0,Low,28.447277617275976
21,Male,Australia,2.6175026019986567,Twitter,1,Education,19.74840904772866,0,8.524075644183021,Medium,0.6084895685021081
18,Female,Australia,1.7325624844830605,Twitter,5,Entertainment,26.507306971484667,0,9.357109120343845,Low,75.13621160554871
24,Female,India,2.466494673820592,YouTube,5,News,8.832613518414771,0,6.817465898104024,Low,13.07405600978466
26,Male,USA,1.7084061974371296,TikTok,5,Education,21.823673852432613,1,9.453738725941305,Low,51.85724810082752
25,Female,Australia,2.7420854179097947,YouTube,2,Entertainment,15.161777272967855,1,7.647966697024811,Medium,50.71540032463475
20,Female,UK,1.603074550468102,TikTok,2,Entertainment,20.46293585445905,1,7.806769788931403,Low,2.948760453874172
26,Male,Germany,3.7911012556083303,YouTube,2,Socializing,34.49064745073744,0,6.27162780218374,Medium,43.196339110448
17,Male,Germany,2.683875579151147,Instagram,2,Socializing,30.57109080314926,0,8.66708005993095,Medium,0.0
20,Male,India,3.85738125387537,Twitter,3,News,26.939592154699216,1,7.000420775873459,Medium,72.69714629968342
